time,voltage,current
246400,2.3460,0.0004
246500,2.3460,0.0003
246600,2.3460,0.0004
246700,2.3460,0.0004
246800,2.3460,0.0004
246900,2.3509,0.0004
247000,2.3509,0.0004
247100,2.3509,0.0004
247200,2.3509,0.0004
247300,2.3558,0.0004
247400,2.3558,0.0004
247500,2.3558,0.0004
247600,2.3558,0.0004
247700,2.3558,0.0004
247800,2.3558,0.0004
247900,2.3558,0.0004
248000,2.3558,0.0004
248100,2.3558,0.0004
248200,2.3558,0.0004
248300,2.3558,0.0004
248400,2.3558,0.0004
248500,2.3558,0.0004
248600,2.3558,0.0004
248700,2.3558,0.0004
248800,2.3558,0.0004
248900,2.3607,0.0004
249000,2.3558,0.0004
249100,2.3558,0.0004
249200,2.3558,0.0004
249300,2.3558,0.0004
249400,2.3558,0.0004
249500,2.3558,0.0004
249600,2.3558,0.0004
249700,2.3558,0.0004
249800,2.3558,0.0004
249900,2.3558,0.0004
250000,2.3558,0.0004
250100,2.3558,0.0004
250200,2.3607,0.0004
250300,2.3558,0.0004
250400,2.3558,0.0004
250500,2.3607,0.0004
250600,2.3607,0.0004
250700,2.3558,0.0004
250800,2.3607,0.0004
250900,2.3607,0.0004
251000,2.3607,0.0004
251100,2.3558,0.0004
251200,2.3558,0.0004
251300,2.3607,0.0004
251400,2.3607,0.0004
251500,2.3607,0.0004
251600,2.3607,0.0004
251700,2.3607,0.0004
251800,2.3607,0.0004
251900,2.3607,0.0004
252000,2.3656,0.0004
252100,2.3656,0.0004
252200,2.3656,0.0005
252300,2.3656,0.0004
252400,2.3705,0.0004
252500,2.3705,0.0005
252600,2.3656,0.0004
252700,2.3705,0.0005
252800,2.3705,0.0005
252900,2.3705,0.0004
253000,2.3705,0.0004
253100,2.3705,0.0005
253200,2.3705,0.0005
253300,2.3705,0.0004
253400,2.3705,0.0005
253500,2.3705,0.0005
253600,2.3705,0.0004
253700,2.3705,0.0005
253800,2.3705,0.0005
253900,2.3705,0.0005
254000,2.3705,0.0004
254100,2.3705,0.0005
254200,2.3754,0.0005
254300,2.3754,0.0005
254400,2.3803,0.0005
254500,2.3803,0.0005
254600,2.3851,0.0005
254700,2.3851,0.0005
254800,2.3851,0.0005
254900,2.3851,0.0005
255000,2.3851,0.0005
255100,2.3851,0.0005
255200,2.3851,0.0005
255300,2.3851,0.0005
255400,2.3851,0.0006
255500,2.3851,0.0005
255600,2.3851,0.0005
255700,2.3851,0.0005
255800,2.3851,0.0005
255900,2.3851,0.0005
256000,2.3851,0.0005
256100,2.3851,0.0005
256200,2.3851,0.0005
256300,2.3851,0.0005
256400,2.3851,0.0005
256500,2.3851,0.0005
256600,2.3851,0.0005
256700,2.3851,0.0005
256800,2.3851,0.0005
256900,2.3851,0.0005
257000,2.3851,0.0005
257100,2.3851,0.0005
257200,2.3851,0.0005
257300,2.3851,0.0005
257400,2.3851,0.0005
257500,2.3851,0.0005
257600,2.3851,0.0005
257700,2.3851,0.0005
257800,2.3851,0.0005
257900,2.3851,0.0005
258000,2.3851,0.0005
258100,2.3851,0.0005
258200,2.3851,0.0005
258300,2.3851,0.0005
258400,2.3851,0.0005
258500,2.3851,0.0005
258600,2.3851,0.0005
258700,2.3900,0.0005
258800,2.3900,0.0005
258900,2.3900,0.0006
259000,2.3900,0.0005
259100,2.3949,0.0006
259200,2.3900,0.0006
259300,2.3949,0.0006
259400,2.3949,0.0006
259500,2.3949,0.0006
259600,2.3949,0.0006
259700,2.3949,0.0006
259800,2.3949,0.0006
259900,2.3998,0.0006
260000,2.3949,0.0006
260100,2.3998,0.0006
260200,2.3998,0.0006
260300,2.3949,0.0006
260400,2.3949,0.0006
260500,2.3949,0.0006
260600,2.3998,0.0006
260700,2.3998,0.0006
260800,2.3949,0.0006
260900,2.3949,0.0006
261000,2.3998,0.0006
261100,2.3998,0.0006
261200,2.3998,0.0006
261300,2.3998,0.0006
261400,2.3998,0.0006
261500,2.4047,0.0006
261600,2.4047,0.0006
261700,2.4047,0.0006
261800,2.4047,0.0006
261900,2.4047,0.0006
262000,2.4096,0.0008
262100,2.4096,0.0006
262200,2.4096,0.0006
262300,2.4145,0.0006
262400,2.4145,0.0006
262500,2.4145,0.0008
262600,2.4145,0.0008
262700,2.4145,0.0008
262800,2.4194,0.0008
262900,2.4194,0.0008
263000,2.4194,0.0008
263100,2.4194,0.0008
263200,2.4194,0.0008
263300,2.4194,0.0008
263400,2.4194,0.0008
263500,2.4194,0.0008
263600,2.4194,0.0008
263700,2.4194,0.0008
263800,2.4194,0.0008
263900,2.4145,0.0008
264000,2.4194,0.0008
264100,2.4194,0.0008
264200,2.4194,0.0008
264300,2.4242,0.0008
264400,2.4242,0.0008
264500,2.4291,0.0008
264600,2.4291,0.0008
264700,2.4291,0.0008
264800,2.4340,0.0008
264900,2.4340,0.0009
265000,2.4340,0.0009
265100,2.4340,0.0009
265200,2.4340,0.0009
265300,2.4340,0.0009
265400,2.4340,0.0009
265500,2.4340,0.0009
265600,2.4340,0.0009
265700,2.4340,0.0009
265800,2.4340,0.0009
265900,2.4340,0.0009
266000,2.4340,0.0009
266100,2.4340,0.0009
266200,2.4340,0.0009
266300,2.4340,0.0009
266400,2.4340,0.0009
266500,2.4340,0.0009
266600,2.4340,0.0009
266700,2.4340,0.0009
266800,2.4340,0.0009
266900,2.4340,0.0009
267000,2.4340,0.0009
267100,2.4340,0.0009
267200,2.4340,0.0009
267300,4.0371,0.0212
267400,4.0665,0.0217
267500,4.1153,0.0224
267600,4.1349,0.0228
267700,4.0518,0.0211
267800,4.1202,0.0227
267900,4.1251,0.0227
268000,4.1202,0.0226
268100,4.1202,0.0227
268200,4.1056,0.0226
268300,3.9101,0.0198
268400,4.1642,0.0233
268500,4.1740,0.0236
268600,4.2473,0.0247
268700,4.2864,0.0254
268800,4.3451,0.0264
268900,4.4721,0.0284
269000,4.5846,0.0305
269100,4.6823,0.0323
269200,4.7312,0.0332
269300,4.7605,0.0337
269400,4.7654,0.0338
269500,4.7654,0.0338
269600,4.7410,0.0335
269700,4.7116,0.0330
269800,4.7898,0.0343
269900,4.8583,0.0355
270000,4.8387,0.0352
270100,4.8387,0.0352
270200,4.8338,0.0352
270300,4.8289,0.0351
270400,4.8387,0.0352
270500,4.8289,0.0351
270600,4.8240,0.0350
270700,4.8289,0.0350
270800,4.8436,0.0353
270900,4.8485,0.0355
271000,4.8387,0.0353
271100,4.8240,0.0350
271200,4.7947,0.0345
271300,4.7996,0.0346
271400,4.7947,0.0346
271500,4.8143,0.0348
271600,4.8045,0.0347
271700,4.8192,0.0350
271800,4.8240,0.0351
271900,4.8289,0.0352
272000,4.8289,0.0352
272100,4.8289,0.0352
272200,4.7703,0.0341
272300,4.7849,0.0345
272400,4.7898,0.0346
272500,4.8143,0.0350
272600,4.8338,0.0353
272700,4.8338,0.0353
272800,4.8387,0.0353
272900,4.8240,0.0352
273000,4.8338,0.0353
273100,4.8338,0.0353
273200,4.8338,0.0355
273300,4.8289,0.0353
273400,4.8338,0.0353
273500,4.8338,0.0355
273600,4.8436,0.0355
273700,4.8436,0.0355
273800,4.8338,0.0355
273900,4.8387,0.0355
274000,4.8387,0.0355
274100,4.8387,0.0355
274200,4.8387,0.0355
274300,4.8338,0.0355
274400,4.8387,0.0355
274500,4.8387,0.0356
274600,4.8387,0.0356
274700,4.8436,0.0356
274800,4.8436,0.0356
274900,4.8436,0.0356
275000,4.8436,0.0357
275100,4.8436,0.0357
275200,4.8387,0.0356
275300,4.8436,0.0356
275400,4.8436,0.0357
275500,4.8485,0.0357
275600,4.8289,0.0353
275700,4.8485,0.0357
275800,4.8534,0.0358
275900,4.8485,0.0358
276000,4.9707,0.0380
276100,4.9707,0.0381
276200,4.9707,0.0380
276300,4.9756,0.0381
276400,4.9756,0.0381
276500,4.9658,0.0380
276600,4.9707,0.0381
276700,4.9707,0.0381
276800,4.9707,0.0381
276900,4.9707,0.0381
277000,4.9609,0.0378
277100,4.9658,0.0380
277200,4.9804,0.0383
277300,4.9902,0.0385
277400,4.9902,0.0385
277500,4.9902,0.0385
277600,4.9804,0.0383
277700,4.9853,0.0383
277800,4.9853,0.0385
277900,4.9853,0.0383
278000,4.9853,0.0383
278100,4.9853,0.0385
278200,4.9902,0.0385
278300,4.9902,0.0385
278400,4.9902,0.0385
278500,4.9902,0.0385
278600,4.9902,0.0385
278700,4.9902,0.0385
278800,4.9902,0.0385
278900,4.9902,0.0385
279000,4.9902,0.0385
279100,4.9902,0.0385
279200,4.9902,0.0385
279300,4.9804,0.0383
279400,4.9804,0.0383
279500,4.9804,0.0383
279600,4.9804,0.0383
279700,4.9853,0.0385
279800,4.9902,0.0385
279900,4.9902,0.0385
280000,4.9902,0.0386
280100,4.9902,0.0385
280200,4.9902,0.0386
280300,4.9902,0.0385
280400,4.9902,0.0386
280500,4.9902,0.0386
280600,4.9853,0.0385
280700,4.9853,0.0385
280800,4.9853,0.0385
280900,4.9853,0.0385
281000,4.9804,0.0385
281100,4.9902,0.0386
281200,4.9902,0.0386
281300,4.9902,0.0386
281400,4.9902,0.0386
281500,4.9902,0.0386
281600,4.9853,0.0385
281700,4.9902,0.0386
281800,4.9902,0.0386
281900,4.9853,0.0385
282000,4.9853,0.0385
282100,4.9853,0.0385
282200,4.9853,0.0385
282300,4.9853,0.0385
282400,4.9853,0.0385
282500,4.9853,0.0386
282600,4.9902,0.0386
282700,4.9902,0.0386
282800,4.9853,0.0386
282900,4.7019,0.0333
283000,4.6334,0.0323
283100,4.8680,0.0362
283200,4.8925,0.0368
283300,4.8631,0.0363
283400,4.8289,0.0356
283500,4.8534,0.0361
283600,4.8925,0.0367
283700,4.8827,0.0366
283800,4.8925,0.0368
283900,4.8876,0.0367
284000,4.9169,0.0373
284100,4.9120,0.0371
284200,4.9120,0.0372
284300,4.9169,0.0372
284400,4.9169,0.0373
284500,4.9218,0.0373
284600,4.9267,0.0375
284700,4.9413,0.0377
284800,4.9511,0.0380
284900,4.9560,0.0380
285000,4.9609,0.0381
285100,4.9609,0.0381
285200,4.9658,0.0381
285300,4.9658,0.0381
285400,4.9609,0.0382
285500,4.9658,0.0381
285600,4.9658,0.0381
285700,4.9658,0.0382
285800,4.9658,0.0381
285900,4.9658,0.0382
286000,4.9707,0.0383
286100,4.9853,0.0386
286200,4.9804,0.0385
286300,4.9804,0.0385
286400,4.9804,0.0385
286500,4.9022,0.0370
286600,4.8631,0.0363
286700,4.8289,0.0357
286800,4.8925,0.0370
286900,4.9560,0.0381
287000,4.9511,0.0380
287100,4.9609,0.0381
287200,4.9609,0.0381
287300,4.9658,0.0382
287400,4.9658,0.0382
287500,4.9658,0.0382
287600,4.9707,0.0383
287700,4.9707,0.0383
287800,4.9658,0.0383
287900,4.9707,0.0383
288000,4.9756,0.0385
288100,4.9756,0.0385
288200,4.9609,0.0381
288300,4.9658,0.0382
288400,4.9756,0.0385
288500,4.8192,0.0357
288600,4.7849,0.0350
288700,4.7507,0.0337
288800,4.9413,0.0377
288900,4.8974,0.0371
289000,4.9511,0.0380
289100,4.9560,0.0381
289200,4.9560,0.0381
289300,4.9560,0.0381
289400,4.9609,0.0381
289500,4.9560,0.0381
289600,4.9560,0.0381
289700,4.9560,0.0381
289800,4.9560,0.0381
289900,4.9560,0.0381
290000,4.9560,0.0381
290100,4.9560,0.0381
290200,4.9609,0.0381
290300,4.9609,0.0382
290400,4.9609,0.0382
290500,4.9413,0.0378
290600,4.9462,0.0380
290700,4.9511,0.0381
290800,4.9609,0.0382
290900,4.9365,0.0378
291000,4.9316,0.0377
291100,4.9120,0.0373
291200,4.9071,0.0372
291300,4.9022,0.0371
291400,4.8876,0.0368
291500,4.8974,0.0370
291600,4.8827,0.0367
291700,4.9071,0.0372
291800,4.9071,0.0372
291900,4.9022,0.0371
292000,4.8876,0.0368
292100,4.8974,0.0370
292200,4.8974,0.0371
292300,4.8925,0.0370
292400,4.8974,0.0371
292500,4.9658,0.0382
292600,4.9658,0.0383
292700,4.9365,0.0377
292800,4.8974,0.0371
292900,4.9071,0.0372
293000,4.9120,0.0373
293100,4.9169,0.0375
293200,4.9267,0.0376
293300,4.9267,0.0376
293400,4.9316,0.0377
293500,4.9462,0.0380
293600,4.9511,0.0380
293700,4.9316,0.0377
293800,4.9267,0.0376
293900,4.9267,0.0376
294000,4.9316,0.0377
294100,4.9413,0.0380
294200,4.9462,0.0381
294300,4.9462,0.0381
294400,4.9462,0.0381
294500,4.9316,0.0378
294600,4.9169,0.0375
294700,4.8925,0.0371
294800,4.9022,0.0372
294900,4.8827,0.0368
295000,4.8974,0.0370
295100,4.4721,0.0301
295200,4.6628,0.0330
295300,4.9365,0.0378
295400,4.9218,0.0376
295500,4.8827,0.0370
295600,4.9218,0.0375
295700,4.9658,0.0383
295800,4.9609,0.0383
295900,4.9560,0.0382
296000,4.9707,0.0385
296100,4.9756,0.0386
296200,4.9707,0.0385
296300,4.9756,0.0386
296400,4.9707,0.0385
296500,4.9756,0.0386
296600,4.9756,0.0386
296700,4.9560,0.0382
296800,4.9658,0.0383
296900,4.9707,0.0386
297000,4.9658,0.0385
297100,4.9658,0.0385
297200,4.9707,0.0385
297300,4.9707,0.0385
297400,4.9658,0.0385
297500,4.9658,0.0385
297600,4.9658,0.0385
297700,4.9658,0.0385
297800,4.9658,0.0385
297900,4.9609,0.0385
298000,4.9658,0.0385
298100,4.9658,0.0385
298200,4.9658,0.0385
298300,4.9658,0.0385
298400,4.9609,0.0385
298500,4.9609,0.0383
298600,4.9658,0.0385
298700,4.9658,0.0385
298800,4.9658,0.0385
298900,4.9658,0.0385
299000,4.9658,0.0385
299100,4.9658,0.0385
299200,4.9658,0.0385
299300,4.9560,0.0383
299400,4.9756,0.0386
299500,4.9804,0.0387
299600,4.9804,0.0387
299700,4.9804,0.0387
299800,4.9804,0.0389
299900,4.9853,0.0389
300000,4.9853,0.0389
300100,4.9853,0.0389
300200,4.9853,0.0389
300300,4.9853,0.0389
300400,4.9853,0.0389
300500,4.9853,0.0389
300600,4.9902,0.0390
300700,4.9902,0.0390
300800,4.9902,0.0390
300900,4.9902,0.0389
301000,4.9902,0.0390
301100,4.9902,0.0390
301200,4.9902,0.0390
301300,4.9902,0.0390
301400,4.9853,0.0389
301500,4.9853,0.0389
301600,4.9804,0.0389
301700,4.9853,0.0389
301800,4.9853,0.0389
301900,4.9853,0.0389
302000,4.9804,0.0389
302100,4.9756,0.0387
302200,4.9511,0.0382
302300,4.7898,0.0353
302400,4.5552,0.0311
302500,4.6823,0.0331
302600,4.4673,0.0297
302700,4.9756,0.0386
302800,4.9658,0.0386
302900,4.9707,0.0386
303000,4.9707,0.0386
303100,4.9756,0.0387
303200,4.9756,0.0387
303300,4.9804,0.0387
303400,4.9804,0.0389
303500,4.9804,0.0389
303600,4.9804,0.0387
303700,4.9804,0.0387
303800,4.9804,0.0387
303900,4.9804,0.0387
304000,4.9804,0.0387
304100,4.9804,0.0389
304200,4.9804,0.0389
304300,4.9804,0.0387
304400,4.9804,0.0387
304500,4.9756,0.0387
304600,4.9756,0.0387
304700,4.9707,0.0386
304800,4.9267,0.0380
304900,4.9316,0.0380
305000,4.9267,0.0378
305100,4.9267,0.0378
305200,4.9218,0.0378
305300,4.9169,0.0377
305400,4.9120,0.0376
305500,4.8876,0.0371
305600,4.8338,0.0361
305700,4.7703,0.0351
305800,4.8876,0.0371
305900,4.7703,0.0351
306000,4.7116,0.0340
306100,4.7410,0.0345
306200,4.7312,0.0343
306300,4.6725,0.0335
306400,4.6872,0.0335
306500,4.7019,0.0337
306600,4.6823,0.0336
306700,4.6774,0.0333
306800,4.6823,0.0335
306900,4.6921,0.0336
307000,4.7703,0.0350
307100,4.7947,0.0355
307200,4.6921,0.0335
307300,4.7312,0.0343
307400,4.7263,0.0342
307500,4.7019,0.0338
307600,4.7165,0.0340
307700,4.7263,0.0341
307800,4.6579,0.0330
307900,4.7214,0.0341
308000,4.7458,0.0345
308100,4.7165,0.0340
308200,4.7263,0.0342
308300,4.7556,0.0348
308400,4.8192,0.0360
308500,4.8289,0.0360
308600,4.7654,0.0350
308700,4.8094,0.0357
308800,4.8143,0.0358
308900,4.8485,0.0365
309000,4.8143,0.0358
309100,4.8436,0.0363
309200,4.8289,0.0360
309300,4.8192,0.0358
309400,4.8387,0.0362
309500,4.8436,0.0363
309600,4.8436,0.0363
309700,4.8534,0.0366
309800,4.9022,0.0375
309900,4.9365,0.0380
310000,4.7703,0.0355
310100,4.8925,0.0372
310200,4.9756,0.0387
310300,4.9707,0.0387
310400,4.9609,0.0385
310500,4.9609,0.0385
310600,4.9462,0.0382
310700,4.8143,0.0357
310800,4.9462,0.0381
310900,4.1202,0.0257
311000,4.6432,0.0328
311100,4.5992,0.0320
311200,4.6139,0.0322
311300,4.6530,0.0330
311400,4.6481,0.0328
311500,4.6530,0.0330
311600,4.6579,0.0330
311700,4.6579,0.0330
311800,4.6579,0.0330
311900,4.6579,0.0330
312000,4.6579,0.0330
312100,4.6628,0.0331
312200,4.6579,0.0331
312300,4.6579,0.0330
312400,4.6579,0.0330
312500,4.6628,0.0331
312600,4.6628,0.0331
312700,2.9570,0.0063
312800,2.9570,0.0063
312900,2.9619,0.0063
313000,2.9570,0.0063
313100,2.9570,0.0063
313200,2.9570,0.0063
313300,2.9570,0.0063
313400,2.9570,0.0063
313500,2.9619,0.0063
313600,2.9423,0.0061
313700,2.8983,0.0055
313800,2.8886,0.0054
313900,2.8690,0.0053
314000,2.8641,0.0051
314100,2.8543,0.0050
314200,2.8495,0.0050
314300,2.8446,0.0049
314400,2.8397,0.0049
314500,2.8250,0.0048
314600,2.8250,0.0046
314700,2.8152,0.0045
314800,2.8104,0.0045
314900,2.8055,0.0045
315000,2.7957,0.0044
315100,2.7908,0.0043
315200,2.7810,0.0043
315300,2.7713,0.0040
315400,2.7664,0.0040
315500,2.7713,0.0041
315600,2.7713,0.0040
315700,2.7713,0.0040
315800,2.7713,0.0040
315900,2.7713,0.0041
316000,2.7713,0.0040
316100,2.7713,0.0041
316200,2.7713,0.0040
316300,2.7713,0.0041
316400,2.7713,0.0040
316500,2.7713,0.0040
316600,2.7713,0.0040
316700,2.7713,0.0040
316800,2.7713,0.0040
316900,2.7713,0.0040
317000,2.7713,0.0041
317100,2.7713,0.0040
317200,2.7713,0.0041
317300,2.7761,0.0041
317400,2.7761,0.0040
317500,2.7713,0.0041
317600,2.7761,0.0040
317700,2.7761,0.0040
317800,2.7713,0.0041
317900,2.7713,0.0040
318000,2.7713,0.0041
318100,2.7664,0.0040
318200,2.7566,0.0039
318300,2.7322,0.0036
318400,2.7370,0.0036
318500,2.7273,0.0036
318600,2.7273,0.0036
318700,2.7273,0.0036
318800,2.7273,0.0035
318900,2.7224,0.0035
319000,2.7126,0.0034
319100,2.6979,0.0033
319200,2.7028,0.0034
319300,2.6979,0.0033
319400,2.6882,0.0031
319500,2.6882,0.0031
319600,2.6784,0.0031
319700,2.6686,0.0030
319800,2.6637,0.0030
319900,2.6637,0.0029
320000,2.6637,0.0029
320100,2.6637,0.0029
320200,2.6637,0.0030
320300,2.6637,0.0030
320400,2.6637,0.0029
320500,2.6637,0.0029
320600,2.6637,0.0029
320700,2.6637,0.0029
320800,2.6686,0.0030
320900,2.6637,0.0029
321000,2.6637,0.0029
321100,2.6637,0.0030
321200,2.6637,0.0029
321300,2.6637,0.0030
321400,2.6637,0.0029
321500,2.6637,0.0030
321600,2.6540,0.0028
321700,2.6637,0.0030
321800,2.6686,0.0030
321900,2.6637,0.0029
322000,2.6588,0.0029
322100,2.6442,0.0028
322200,2.6442,0.0026
322300,2.6344,0.0026
322400,2.6246,0.0025
322500,2.6197,0.0025
322600,2.6197,0.0025
322700,2.6149,0.0025
322800,2.6149,0.0024
322900,2.6100,0.0024
323000,2.6100,0.0024
323100,2.6051,0.0024
323200,2.6051,0.0024
323300,2.6100,0.0024
323400,2.6051,0.0024
323500,2.6100,0.0024
323600,2.6100,0.0024
323700,2.6100,0.0024
323800,2.6100,0.0024
323900,2.6100,0.0024
324000,2.6100,0.0024
324100,2.6100,0.0024
324200,2.6100,0.0024
324300,2.6100,0.0024
324400,2.6100,0.0024
324500,2.6100,0.0024
324600,2.6051,0.0024
324700,2.6051,0.0023
324800,2.6002,0.0023
324900,2.5904,0.0023
325000,2.5855,0.0021
325100,2.5806,0.0021
325200,2.5758,0.0020
325300,2.5709,0.0020
325400,2.5709,0.0020
325500,2.5709,0.0020
325600,2.5709,0.0020
325700,2.5709,0.0020
325800,2.5660,0.0020
325900,2.5660,0.0020
326000,2.5660,0.0020
326100,2.5611,0.0019
326200,2.5611,0.0019
326300,2.5611,0.0020
326400,2.5611,0.0020
326500,2.5611,0.0019
326600,2.5611,0.0019
326700,2.5611,0.0019
326800,2.5611,0.0019
326900,2.5611,0.0020
327000,2.5611,0.0019
327100,2.5611,0.0020
327200,2.5611,0.0019
327300,2.5611,0.0019
327400,2.5611,0.0020
327500,2.5660,0.0020
327600,2.5611,0.0020
327700,2.5660,0.0019
327800,2.5660,0.0020
327900,2.5611,0.0020
328000,2.5660,0.0020
328100,2.5660,0.0020
328200,2.5611,0.0020
328300,2.5660,0.0020
328400,2.5660,0.0020
328500,2.5660,0.0019
328600,2.5660,0.0020
328700,2.5660,0.0020
328800,2.5660,0.0020
328900,2.5660,0.0020
329000,2.5660,0.0019
329100,2.5660,0.0020
329200,2.5660,0.0020
329300,2.5660,0.0020
329400,2.5660,0.0020
329500,2.5611,0.0020
329600,2.5611,0.0020
329700,2.5660,0.0020
329800,2.5611,0.0020
329900,2.5611,0.0020
330000,2.5660,0.0020
330100,2.5660,0.0019
330200,2.5660,0.0020
330300,2.5660,0.0019
330400,2.5660,0.0019
330500,2.5611,0.0019
330600,2.5611,0.0019
330700,2.5611,0.0019
330800,2.5611,0.0019
330900,2.5611,0.0019
331000,2.5611,0.0019
331100,2.5611,0.0019
331200,2.5611,0.0019
331300,2.5611,0.0019
331400,2.5611,0.0019
331500,2.5611,0.0019
331600,2.5611,0.0019
331700,2.5611,0.0019
331800,2.5611,0.0019
331900,2.5611,0.0019
332000,2.5611,0.0019
332100,2.5660,0.0019
332200,2.5611,0.0019
332300,2.5611,0.0019
332400,2.5611,0.0019
332500,2.5611,0.0019
332600,2.5611,0.0019
332700,2.5611,0.0019
332800,2.5611,0.0019
332900,2.5611,0.0019
333000,2.5611,0.0019
333100,2.5660,0.0019
333200,2.5611,0.0019
333300,2.5611,0.0019
333400,2.5611,0.0019
333500,2.5611,0.0019
333600,2.5660,0.0019
333700,2.5660,0.0019
333800,2.5611,0.0019
333900,2.5660,0.0019
334000,2.5660,0.0019
334100,2.5660,0.0019
334200,2.5660,0.0020
334300,2.5660,0.0019
334400,2.5611,0.0019
334500,2.5562,0.0019
334600,2.5464,0.0018
334700,2.5367,0.0018
334800,2.5415,0.0018
334900,2.5367,0.0018
335000,2.5318,0.0016
335100,2.5318,0.0016
335200,2.5269,0.0016
335300,2.5220,0.0016
335400,2.5269,0.0016
335500,2.5220,0.0016
335600,2.5220,0.0016
335700,2.5220,0.0016
335800,2.5269,0.0016
335900,2.5269,0.0016
336000,2.5220,0.0016
336100,2.5220,0.0016
336200,2.5269,0.0016
336300,2.5269,0.0016
336400,2.5269,0.0016
336500,2.5269,0.0016
336600,2.5269,0.0016
336700,2.5269,0.0016
336800,2.5269,0.0016
336900,2.5269,0.0016
337000,2.5269,0.0016
337100,2.5269,0.0016
337200,2.5269,0.0016
337300,2.5269,0.0016
337400,2.5269,0.0016
337500,2.5269,0.0016
337600,2.5269,0.0016
337700,2.5269,0.0016
337800,2.5269,0.0016
337900,2.5269,0.0016
338000,2.5269,0.0016
338100,2.5269,0.0016
338200,2.5269,0.0016
338300,2.5269,0.0016
338400,2.5269,0.0016
338500,2.5269,0.0016
338600,2.5269,0.0016
338700,2.5220,0.0016
338800,2.5220,0.0015
338900,2.5171,0.0015
339000,2.5171,0.0015
339100,2.5171,0.0015
339200,2.5171,0.0015
339300,2.5171,0.0015
339400,2.5171,0.0015
339500,2.5171,0.0015
339600,2.5171,0.0015
339700,2.5171,0.0015
339800,2.5171,0.0015
339900,2.5171,0.0015
340000,2.5171,0.0015
340100,2.5171,0.0015
340200,2.5171,0.0015
340300,2.5171,0.0015
340400,2.5171,0.0015
340500,2.5171,0.0015
340600,2.5171,0.0015
340700,2.5171,0.0015
340800,2.5122,0.0015
340900,2.5122,0.0015
341000,2.5073,0.0014
341100,2.5024,0.0014
341200,2.4976,0.0014
341300,2.4976,0.0014
341400,2.4878,0.0014
341500,2.4927,0.0013
341600,2.4927,0.0014
341700,2.4927,0.0014
341800,2.4927,0.0014
341900,2.4927,0.0013
342000,2.4927,0.0014
342100,2.4927,0.0014
342200,2.4927,0.0014
342300,2.4927,0.0014
342400,2.4927,0.0014
342500,2.4927,0.0014
342600,2.4927,0.0014
342700,2.4927,0.0014
342800,2.4927,0.0014
342900,2.4927,0.0014
343000,2.4927,0.0014
343100,2.4927,0.0014
343200,2.4927,0.0014
343300,2.4927,0.0014
343400,2.4927,0.0014
343500,2.4878,0.0014
343600,2.4829,0.0013
343700,2.4829,0.0013
343800,2.4780,0.0013
343900,2.4731,0.0013
344000,2.4731,0.0011
344100,2.4682,0.0011
344200,2.4633,0.0011
344300,2.4585,0.0010
344400,2.4585,0.0011
344500,2.4585,0.0011
344600,2.4585,0.0011
344700,2.4633,0.0011
344800,2.4633,0.0011
344900,2.4585,0.0011
345000,2.4585,0.0011
345100,2.4633,0.0011
345200,2.4633,0.0011
345300,2.4585,0.0011
345400,2.4585,0.0011
345500,2.4585,0.0011
345600,2.4585,0.0011
345700,2.4633,0.0011
345800,2.4585,0.0011
345900,2.4585,0.0011
346000,2.4633,0.0011
346100,2.4633,0.0011
346200,2.4585,0.0011
346300,2.4585,0.0011
346400,2.4585,0.0011
346500,2.4633,0.0011
346600,2.4633,0.0011
346700,2.4633,0.0011
346800,2.4633,0.0011
346900,2.4633,0.0011
347000,2.4633,0.0011
347100,2.4633,0.0011
347200,2.4585,0.0011
347300,2.4585,0.0011
347400,2.4585,0.0011
347500,2.4633,0.0011
347600,2.4585,0.0011
347700,2.4633,0.0011
347800,2.4633,0.0011
347900,2.4633,0.0011
348000,2.4633,0.0011
348100,2.4633,0.0011
348200,2.4633,0.0011
348300,2.4633,0.0011
348400,2.4633,0.0011
348500,2.4633,0.0011
348600,2.4633,0.0011
348700,2.4585,0.0011
348800,2.4633,0.0011
348900,2.4633,0.0011
349000,2.4633,0.0011
349100,2.4585,0.0011
349200,2.4585,0.0011
349300,2.4633,0.0011
349400,2.4585,0.0011
349500,2.4633,0.0011
349600,2.4633,0.0011
349700,2.4633,0.0011
349800,2.4633,0.0011
349900,2.4633,0.0011
350000,2.4633,0.0011
350100,2.4633,0.0011
350200,2.4633,0.0010
350300,2.4633,0.0011
350400,2.4585,0.0011
350500,2.4633,0.0011
350600,2.4633,0.0010
350700,2.4633,0.0011
350800,2.4633,0.0011
350900,2.4633,0.0011
351000,2.4633,0.0011
351100,2.4633,0.0011
351200,2.4633,0.0010
351300,2.4633,0.0011
351400,2.4585,0.0011
351500,2.4633,0.0011
351600,2.4633,0.0010
351700,2.4585,0.0011
351800,2.4585,0.0011
351900,2.4585,0.0011
352000,2.4585,0.0011
352100,2.4633,0.0011
352200,2.4585,0.0011
352300,2.4633,0.0011
352400,2.4633,0.0011
352500,2.4633,0.0011
352600,2.4633,0.0011
352700,2.4633,0.0011
352800,2.4682,0.0011
352900,2.4633,0.0011
353000,2.4682,0.0011
353100,2.4682,0.0011
353200,2.4682,0.0011
353300,2.4682,0.0011
353400,2.4731,0.0011
353500,2.4682,0.0011
353600,2.4731,0.0011
353700,2.4731,0.0013
353800,2.4731,0.0011
353900,2.4731,0.0011
